host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18
BA3,2900_to_2999,2949.5,52,52,5,17,0.05808101923076922,0.020888189189189187,0.063136,0.194421,0.06852056636500754,0.011534213213213212,0.05808101923076922,0.020888189189189187,0.063136,0.194421,0.06852056636500754,0.011534213213213212,0.7115384615384616,0.15384615384615385,0.09615384615384616,0.019230769230769232,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0,0,0
BA4,2900_to_2999,2949.5,23,23,1,3,0.016012,0.016012,0.008983,0.03592200000000001,0.015994252964426876,0.015994252964426876,0.016012,0.016012,0.008983,0.03592200000000001,0.015994252964426876,0.015994252964426876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA8,2900_to_2999,2949.5,33,33,1,14,0.02122330303030303,0.02122330303030303,0.022262,0.06585,0.020756556818181816,0.020756556818181816,0.02122330303030303,0.02122330303030303,0.022262,0.06585,0.020756556818181816,0.020756556818181816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB1,2900_to_2999,2949.5,11,11,5,10,0.010185909090909091,0.0057838571428571435,0.04492,0.07212,0.020203272727272726,0.011564,0.010185909090909091,0.0057838571428571435,0.04492,0.07212,0.020203272727272726,0.011564,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0
BB29,2900_to_2999,2949.5,14,14,3,10,0.011409214285714286,0.011099166666666667,0.017839,0.04456300000000001,0.017294186813186813,0.014581757575757576,0.011409214285714286,0.011099166666666667,0.017839,0.04456300000000001,0.017294186813186813,0.014581757575757576,0.8571428571428571,0.07142857142857142,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB31,2900_to_2999,2949.5,11,11,3,10,0.008067636363636362,0.004909555555555556,0.026798000000000006,0.044616,0.015809345454545452,0.009815777777777777,0.008067636363636362,0.004909555555555556,0.026798000000000006,0.044616,0.015809345454545452,0.009815777777777777,0.8181818181818182,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB41,2900_to_2999,2949.5,6,6,4,4,0.0073778333333333335,1e-6,0.013361,0.026607,0.012987133333333333,2e-6,0.0073778333333333335,1e-6,0.013361,0.026607,0.012987133333333333,2e-6,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB42,2900_to_2999,2949.5,40,40,1,18,0.020049175000000002,0.020049175000000002,0.023085,0.072745,0.02828581153846154,0.02828581153846154,0.020049175000000002,0.020049175000000002,0.023085,0.072745,0.02828581153846154,0.02828581153846154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB44,2900_to_2999,2949.5,11,11,8,10,0.01778709090909091,0.005914,0.017796,0.05328,0.027958036363636363,0.011827333333333332,0.01778709090909091,0.005914,0.017796,0.05328,0.027958036363636363,0.011827333333333332,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0
BB45,2900_to_2999,2949.5,92,92,5,12,0.030408836956521725,0.028210545454545457,0.03731,0.15168500000000001,0.03832932130912566,0.033853167189132706,0.030408836956521725,0.028210545454545457,0.03731,0.15168500000000001,0.03832932130912566,0.033853167189132706,0.9565217391304348,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0
BC30,2900_to_2999,2949.5,17,17,1,8,0.018915882352941178,0.018915882352941178,0.013967,0.038540000000000005,0.016079,0.016079,0.018915882352941178,0.018915882352941178,0.013967,0.038540000000000005,0.016079,0.016079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BC46,2900_to_2999,2949.5,57,57,1,1,0.02878729824561404,0.02878729824561404,0.028669,0.09779500000000002,0.03334294611528822,0.03334294611528822,0.02878729824561404,0.02878729824561404,0.028669,0.09779500000000002,0.03334294611528822,0.03334294611528822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD002,2900_to_2999,2949.5,23,23,11,22,0.004574347826086956,0.0027302,0.00925,0.027563999999999998,0.009066782608695652,0.0054594,0.004574347826086956,0.0027302,0.00925,0.027563999999999998,0.009066782608695652,0.0054594,0.21739130434782608,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0,0,0,0,0,0,0
BD003,2900_to_2999,2949.5,29,29,14,22,0.017035517241379312,0.0059163,0.023141,0.050762,0.016920837438423646,0.009811488888888888,0.017035517241379312,0.0059163,0.023141,0.050762,0.016920837438423646,0.009811488888888888,0.3448275862068966,0.1724137931034483,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0,0,0
BD004,2900_to_2999,2949.5,17,17,8,16,0.002424823529411765,0.002280333333333333,0.013734999999999997,0.022849999999999995,0.004838544117647058,0.0045563999999999995,0.002424823529411765,0.002280333333333333,0.013734999999999997,0.022849999999999995,0.004838544117647058,0.0045563999999999995,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0,0,0,0,0,0,0,0,0
BD005,2900_to_2999,2949.5,20,20,14,17,0.00753845,0.01711025,0.063895,0.07765799999999999,0.014969573684210527,0.03421716666666667,0.00753845,0.01711025,0.063895,0.07765799999999999,0.014969573684210527,0.03421716666666667,0.2,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0
BE04,2900_to_2999,2949.5,3,3,1,1,0.0015143333333333335,0.0015143333333333335,0.00454,0.004541,0.003028,0.003028,0.0015143333333333335,0.0015143333333333335,0.00454,0.004541,0.003028,0.003028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BE24,2900_to_2999,2949.5,13,13,13,13,0.09577807692307692,0,0.105239,0.206921,0.08712405128205128,NA,0.09577807692307692,0,0.105239,0.206921,0.08712405128205128,NA,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0
BEHCW,2900_to_2999,2949.5,1,1,1,1,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEPA,2900_to_2999,2949.5,73,73,1,58,0.10185195890410959,0.10185195890410959,0.078736,0.211911,0.08155042541856926,0.08155042541856926,0.10185195890410959,0.10185195890410959,0.078736,0.211911,0.08155042541856926,0.08155042541856926,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI10,2900_to_2999,2949.5,16,16,2,13,0.0130563125,0.009324533333333333,0.01893,0.04663899999999999,0.016879308333333332,0.01730070476190476,0.0130563125,0.009324533333333333,0.01893,0.04663899999999999,0.016879308333333332,0.01730070476190476,0.9375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI21,2900_to_2999,2949.5,21,21,9,14,0.013977142857142858,0.0154635,0.043279000000000005,0.084955,0.025571952380952383,0.0166842,0.013977142857142858,0.0154635,0.043279000000000005,0.084955,0.025571952380952383,0.0166842,0.2857142857142857,0.23809523809523808,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0,0,0,0,0,0,0,0,0
BI29,2900_to_2999,2949.5,25,25,1,11,0.014956639999999997,0.014956639999999997,0.033603,0.07164999999999999,0.01795424,0.01795424,0.014956639999999997,0.014956639999999997,0.033603,0.07164999999999999,0.01795424,0.01795424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI38,2900_to_2999,2949.5,12,12,8,10,0.016319666666666666,0.0222115,0.051063000000000004,0.08396100000000001,0.03193378787878788,0.036698666666666664,0.016319666666666666,0.0222115,0.051063000000000004,0.08396100000000001,0.03193378787878788,0.036698666666666664,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0
BJ23,2900_to_2999,2949.5,5,5,4,5,0.011939,1.5e-6,0.023087000000000003,0.036864,0.020226400000000002,3e-6,0.011939,1.5e-6,0.023087000000000003,0.036864,0.020226400000000002,3e-6,0.4,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ25,2900_to_2999,2949.5,13,13,8,8,0.01231446153846154,2.8e-6,0.018462000000000003,0.041361,0.013628076923076923,3.6e-6,0.01231446153846154,2.8e-6,0.018462000000000003,0.041361,0.013628076923076923,3.6e-6,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0
BJ28,2900_to_2999,2949.5,40,40,2,24,0.025183050000000005,0.025244205128205126,0.028052,0.07857600000000001,0.027076584615384616,0.027263897435897435,0.025183050000000005,0.025244205128205126,0.028052,0.07857600000000001,0.027076584615384616,0.027263897435897435,0.975,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BJ30,2900_to_2999,2949.5,5,5,1,3,0.0141236,0.0141236,0.028573,0.033179,0.0189876,0.0189876,0.0141236,0.0141236,0.028573,0.033179,0.0189876,0.0189876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK269,2900_to_2999,2949.5,9,9,1,8,0.014309,0.014309,0.028124,0.041790999999999995,0.014375888888888888,0.014375888888888888,0.014309,0.014309,0.028124,0.041790999999999995,0.014375888888888888,0.014375888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK270,2900_to_2999,2949.5,20,20,3,10,0.01171025,0.012494944444444447,0.013809,0.036793000000000006,0.016295436842105264,0.017119013071895423,0.01171025,0.012494944444444447,0.013809,0.036793000000000006,0.016295436842105264,0.017119013071895423,0.9,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BK271,2900_to_2999,2949.5,12,12,7,8,0.02369608333333333,0.012883,0.027459,0.068984,0.03364207575757576,0.0249186,0.02369608333333333,0.012883,0.027459,0.068984,0.03364207575757576,0.0249186,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0
BN25,2900_to_2999,2949.5,37,37,10,20,0.0330102972972973,0.026709150000000004,0.041791,0.115584,0.03986728828828829,0.041329847368421053,0.0330102972972973,0.026709150000000004,0.041791,0.115584,0.03986728828828829,0.041329847368421053,0.5405405405405406,0.08108108108108109,0.08108108108108109,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0,0,0,0,0,0,0,0
BN35,2900_to_2999,2949.5,23,23,8,20,0.020268217391304345,0.0030569166666666665,0.041708999999999996,0.07390100000000001,0.0322977233201581,0.006105681818181817,0.020268217391304345,0.0030569166666666665,0.041708999999999996,0.07390100000000001,0.0322977233201581,0.006105681818181817,0.5217391304347826,0.17391304347826086,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0,0,0,0,0,0,0,0,0,0
BP22,2900_to_2999,2949.5,26,26,6,19,0.0054529230769230766,0.0058821428571428575,0.018407,0.036895,0.010618756923076922,0.011361560439560438,0.0054529230769230766,0.0058821428571428575,0.018407,0.036895,0.010618756923076922,0.011361560439560438,0.5384615384615384,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0
BP45,2900_to_2999,2949.5,22,22,11,18,0.005845954545454546,0.0036433,0.023305,0.046446999999999995,0.011449415584415583,0.007080822222222222,0.005845954545454546,0.0036433,0.023305,0.046446999999999995,0.011449415584415583,0.007080822222222222,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0,0
BT51,2900_to_2999,2949.5,18,18,4,15,0.0061187777777777785,0.006119333333333334,0.027747,0.046056,0.012051738562091503,0.011971980952380954,0.0061187777777777785,0.006119333333333334,0.027747,0.046056,0.012051738562091503,0.011971980952380954,0.8333333333333334,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BT68,2900_to_2999,2949.5,11,11,8,11,0.020576909090909087,0.01031875,0.023185,0.041611999999999996,0.01842829090909091,0.020636166666666664,0.020576909090909087,0.01031875,0.023185,0.041611999999999996,0.01842829090909091,0.020636166666666664,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0
BU18,2900_to_2999,2949.5,22,22,1,1,0.005751999999999999,0.005751999999999999,0.018187,0.031779,0.011459948051948051,0.011459948051948051,0.005751999999999999,0.005751999999999999,0.018187,0.031779,0.011459948051948051,0.011459948051948051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BU23,2900_to_2999,2949.5,22,22,1,11,0.010255272727272726,0.010255272727272726,0.022844,0.050058000000000005,0.014990363636363637,0.014990363636363637,0.010255272727272726,0.010255272727272726,0.022844,0.050058000000000005,0.014990363636363637,0.014990363636363637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX1,2900_to_2999,2949.5,10,10,7,8,0.018036499999999997,0.0068415,0.013954999999999999,0.055477,0.029261,0.013683,0.018036499999999997,0.0068415,0.013954999999999999,0.055477,0.029261,0.013683,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0
BX100,2900_to_2999,2949.5,26,26,2,13,0.01999857692307692,0.022003826086956522,0.01897,0.06976100000000002,0.02601869230769231,0.026051256916996047,0.01999857692307692,0.022003826086956522,0.01897,0.06976100000000002,0.02601869230769231,0.026051256916996047,0.8846153846153846,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX308,2900_to_2999,2949.5,7,7,1,1,0.001975428571428571,0.001975428571428571,0.00929,0.013808999999999998,0.003949333333333333,0.003949333333333333,0.001975428571428571,0.001975428571428571,0.00929,0.013808999999999998,0.003949333333333333,0.003949333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA20,3000_to_3099,3049.5,17,17,1,1,0.009452882352941176,0.009452882352941176,0.014656,0.029307999999999994,0.018794014705882354,0.018794014705882354,0.009452882352941176,0.009452882352941176,0.014656,0.029307999999999994,0.018794014705882354,0.018794014705882354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA45,3000_to_3099,3049.5,75,75,3,25,0.10728344000000005,0.1096814848484849,0.156387,0.462742,0.1405680461261261,0.13900249603729603,0.10728344000000005,0.1096814848484849,0.156387,0.462742,0.1405680461261261,0.13900249603729603,0.88,0.10666666666666667,0.013333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA8,3000_to_3099,3049.5,26,26,4,11,0.04606438461538461,0.009840478260869567,0.19804699999999997,0.22758199999999998,0.03651512615384615,0.019617652173913043,0.04606438461538461,0.009840478260869567,0.19804699999999997,0.22758199999999998,0.03651512615384615,0.019617652173913043,0.8846153846153846,0.038461538461538464,0.038461538461538464,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB117,3000_to_3099,3049.5,16,16,1,2,0.010043374999999998,0.010043374999999998,0.022068,0.05129600000000001,0.01923075,0.01923075,0.010043374999999998,0.010043374999999998,0.022068,0.05129600000000001,0.01923075,0.01923075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB120,3000_to_3099,3049.5,32,32,2,5,0.09721790624999999,0.09712729032258063,0.094655,0.320441,0.1337931552419355,0.13420995268817204,0.09721790624999999,0.09712729032258063,0.094655,0.320441,0.1337931552419355,0.13420995268817204,0.96875,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC121,3000_to_3099,3049.5,20,20,2,6,0.053394849999999994,0.026288736842105264,0.036943000000000004,0.08839000000000001,0.03303373157894737,0.029678397660818714,0.053394849999999994,0.026288736842105264,0.036943000000000004,0.08839000000000001,0.03303373157894737,0.029678397660818714,0.95,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC122,3000_to_3099,3049.5,13,13,1,1,0.007356461538461538,0.007356461538461538,0.007386,0.02205,0.014520307692307693,0.014520307692307693,0.007356461538461538,0.007356461538461538,0.007386,0.02205,0.014520307692307693,0.014520307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC123,3000_to_3099,3049.5,19,19,1,1,0.0677163157894737,0.0677163157894737,0.022873,0.13326,0.045387076023391815,0.045387076023391815,0.0677163157894737,0.0677163157894737,0.022873,0.13326,0.045387076023391815,0.045387076023391815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AC124,3000_to_3099,3049.5,34,34,2,8,0.1619495294117647,0.16112051612903225,0.159456,0.466019,0.21250403565062387,0.21227049892473118,0.1619495294117647,0.16112051612903225,0.159456,0.466019,0.21250403565062387,0.21227049892473118,0.9117647058823529,0.08823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD001,3000_to_3099,3049.5,8,8,2,2,0.018873375,0.013372285714285713,0.014343000000000002,0.03594900000000001,0.018754607142857142,0.015767714285714284,0.018873375,0.013372285714285713,0.014343000000000002,0.03594900000000001,0.018754607142857142,0.015767714285714284,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AD002,3000_to_3099,3049.5,68,68,1,18,0.3672621911764705,0.3672621911764705,0.129641,0.7082610000000001,0.2347907993854258,0.2347907993854258,0.3672621911764705,0.3672621911764705,0.129641,0.7082610000000001,0.2347907993854258,0.2347907993854258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE12,3000_to_3099,3049.5,6,6,1,5,0.011013166666666666,0.011013166666666666,0.007355,0.014706,0.012245266666666667,0.012245266666666667,0.011013166666666666,0.011013166666666666,0.007355,0.014706,0.012245266666666667,0.012245266666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE3,3000_to_3099,3049.5,9,9,1,1,0.05323311111111111,0.05323311111111111,0.037426,0.09733900000000001,0.04799805555555556,0.04799805555555556,0.05323311111111111,0.05323311111111111,0.037426,0.09733900000000001,0.04799805555555556,0.04799805555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AE4,3000_to_3099,3049.5,14,14,2,2,0.051904,0.026709538461538465,0.053044,0.08996799999999999,0.03579046153846154,0.028463282051282054,0.051904,0.026709538461538465,0.053044,0.08996799999999999,0.03579046153846154,0.028463282051282054,0.9285714285714286,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH05,3000_to_3099,3049.5,35,35,2,9,0.19021182857142854,0.18964755882352938,0.192816,0.42664699999999994,0.1470700739495798,0.1466249001782531,0.19021182857142854,0.18964755882352938,0.192816,0.42664699999999994,0.1470700739495798,0.1466249001782531,0.9714285714285714,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AH10,3000_to_3099,3049.5,18,18,1,9,0.02195744444444445,0.02195744444444445,0.02214,0.08067300000000001,0.03454929411764706,0.03454929411764706,0.02195744444444445,0.02195744444444445,0.02214,0.08067300000000001,0.03454929411764706,0.03454929411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI001,3000_to_3099,3049.5,12,12,4,8,0.027398500000000003,0.008091875,0.022321999999999998,0.049602999999999994,0.02767930303030303,0.01581125,0.027398500000000003,0.008091875,0.022321999999999998,0.049602999999999994,0.02767930303030303,0.01581125,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI002,3000_to_3099,3049.5,18,18,8,17,0.08999788888888889,0.032421500000000006,0.10942099999999999,0.22913700000000006,0.1060784705882353,0.05484086666666667,0.08999788888888889,0.032421500000000006,0.10942099999999999,0.22913700000000006,0.1060784705882353,0.05484086666666667,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0,0,0,0,0,0,0,0,0
AI003,3000_to_3099,3049.5,8,8,8,8,0.204319125,0,0.361748,0.444442,0.24929182142857143,NA,0.204319125,0,0.361748,0.444442,0.24929182142857143,NA,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0,0,0
AI004,3000_to_3099,3049.5,29,29,12,19,0.27037082758620695,0.20895520000000004,0.206222,0.5274469999999999,0.2491607832512315,0.22310146666666666,0.27037082758620695,0.20895520000000004,0.206222,0.5274469999999999,0.2491607832512315,0.22310146666666666,0.3448275862068966,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0,0,0,0,0,0
AI005,3000_to_3099,3049.5,10,10,6,10,0.0787884,0.0104216,0.10208,0.25951,0.10951426666666668,0.016379,0.0787884,0.0104216,0.10208,0.25951,0.10951426666666668,0.016379,0.5,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
AI007,3000_to_3099,3049.5,7,7,1,5,0.011811571428571426,0.011811571428571426,0.015113999999999997,0.030140999999999998,0.022191714285714283,0.022191714285714283,0.011811571428571426,0.011811571428571426,0.015113999999999997,0.030140999999999998,0.022191714285714283,0.022191714285714283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI052,3000_to_3099,3049.5,5,5,5,5,0.013412199999999999,0,0.014927,0.037278,0.0238382,NA,0.013412199999999999,0,0.014927,0.037278,0.0238382,NA,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AI102,3000_to_3099,3049.5,7,7,2,4,0.02454971428571429,0.013713666666666666,0.05228600000000001,0.07483500000000001,0.03703561904761905,0.02545,0.02454971428571429,0.013713666666666666,0.05228600000000001,0.07483500000000001,0.03703561904761905,0.02545,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI105,3000_to_3099,3049.5,10,10,1,8,0.013408499999999999,0.013408499999999999,0.014927999999999999,0.029793,0.019849488888888888,0.019849488888888888,0.013408499999999999,0.013408499999999999,0.014927999999999999,0.029793,0.019849488888888888,0.019849488888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI107,3000_to_3099,3049.5,15,15,8,12,0.17550093333333333,0.017164285714285715,0.306074,0.40505899999999995,0.20960186666666666,0.02291742857142857,0.17550093333333333,0.017164285714285715,0.306074,0.40505899999999995,0.20960186666666666,0.02291742857142857,0.4666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0,0,0,0,0
AI142,3000_to_3099,3049.5,7,7,4,7,0.033212000000000005,0.00550525,0.06034900000000001,0.08245300000000001,0.04917971428571429,0.011009833333333333,0.033212000000000005,0.00550525,0.06034900000000001,0.08245300000000001,0.04917971428571429,0.011009833333333333,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI201,3000_to_3099,3049.5,6,6,6,6,0.12857149999999998,0,0.236841,0.336014,0.19487486666666667,NA,0.12857149999999998,0,0.236841,0.336014,0.19487486666666667,NA,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
AI202,3000_to_3099,3049.5,5,5,2,5,0.0512128,0.0036675,0.06035000000000001,0.06768600000000001,0.030007000000000006,0.007333333333333334,0.0512128,0.0036675,0.06035000000000001,0.06768600000000001,0.030007000000000006,0.007333333333333334,0.8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI240,3000_to_3099,3049.5,11,11,3,7,0.02105836363636364,0.01909833333333334,0.014974,0.037365,0.020098109090909092,0.019917055555555556,0.02105836363636364,0.01909833333333334,0.014974,0.037365,0.020098109090909092,0.019917055555555556,0.8181818181818182,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI283,3000_to_3099,3049.5,13,13,4,4,0.0278353076923077,0.008711333333333333,0.107165,0.137146,0.03800153846153846,0.0164284,0.0278353076923077,0.008711333333333333,0.107165,0.137146,0.03800153846153846,0.0164284,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ199,3000_to_3099,3049.5,26,26,1,13,0.13042965384615382,0.13042965384615382,0.102768,0.31096599999999996,0.13524296307692307,0.13524296307692307,0.13042965384615382,0.13042965384615382,0.102768,0.31096599999999996,0.13524296307692307,0.13524296307692307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ6,3000_to_3099,3049.5,16,16,2,2,0.16281993749999998,0.024777333333333332,0.176201,0.246226,0.06296294166666667,0.043246457142857145,0.16281993749999998,0.024777333333333332,0.176201,0.246226,0.06296294166666667,0.043246457142857145,0.9375,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJ86,3000_to_3099,3049.5,7,7,1,4,0.008340571428571428,0.008340571428571428,0.014660999999999999,0.029296,0.016677428571428572,0.016677428571428572,0.008340571428571428,0.008340571428571428,0.014660999999999999,0.029296,0.016677428571428572,0.016677428571428572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK18,3000_to_3099,3049.5,31,31,5,26,0.02444796774193548,0.02122207692307692,0.044343,0.088586,0.0351179311827957,0.027704153846153847,0.02444796774193548,0.02122207692307692,0.044343,0.088586,0.0351179311827957,0.027704153846153847,0.8387096774193549,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0,0,0,0,0,0,0,0,0,0,0,0,0
AK2,3000_to_3099,3049.5,22,22,6,17,0.03609218181818182,0.01947476470588235,0.029862,0.066655,0.03021712554112554,0.025261955882352943,0.03609218181818182,0.01947476470588235,0.029862,0.066655,0.03021712554112554,0.025261955882352943,0.7727272727272727,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0,0
